citation_id,patent_id
6853150,6964531
6891520,6964531
6860664,6964533
6864573,6964581
6894217,6964581
6884094,6964582
6843691,6964589
6866594,6964614
6871397,6964628
6887240,6964662
6837889,6964666
6849190,6964737
6873087,6964793
6853424,6964795
6841832,6964875
6867499,6964881
6882010,6964896
6885055,6964897
6838334,6964898
6873000,6964912
6867067,6964914
6852136,6964930
6887457,6964934
6838125,6964936
6855929,6965115
6900480,6965135
6853587,6965143
6853086,6965162
6886678,6965180
6885120,6965185
6876169,6965212
6894454,6965212
6845462,6965224
6859027,6965224
6859028,6965224
6853192,6965234
6853221,6965250
6838956,6965281
6844809,6965302
6844810,6965302
6854059,6965302
6844809,6965303
6844810,6965303
6854059,6965303
6891480,6965321
6862320,6965328
6861965,6965329
6864820,6965332
6856271,6965340
6867786,6965384
6839089,6965414
6839094,6965414
6847461,6965436
6894832,6965470
6894943,6965520
6879525,6965521
6842368,6965522
6898726,6965528
6842480,6965635
6873714,6965684
6876754,6965684
6850250,6965699
6864750,6965722
6842437,6965755
6865683,6965763
6876875,6965789
6842931,6965814
6867510,6965821
6878093,6965824
6877490,6965825
6853852,6965851
6898564,6965854
6854010,6965886
6839713,6965895
6878517,6965895
6845437,6965905
6868488,6965905
6842773,6965919
6868062,6965940
6845123,6965942
6895482,6965965
6857080,6966009
6870831,6966009
6901583,6966013
6848102,6966033
6848104,6966033
6910191,6966037
6854016,6966051
6862553,6966053
6883101,6966053
6895573,6966053
6889196,6966061
6842927,6966085
6859976,6966098
6859947,6966102
6848185,6966113
6839981,6966123
6877263,6966135
6889503,6966183
6858340,6966199
6907717,6966255
6874424,6966260
6837196,6966285
6886510,6966285
6845749,6966299
6880540,6966311
6843278,6966344
6863119,6966362
6866097,6966374
6837510,6966388
6860367,6966408
6908021,6966477
6913179,6966477
6840426,6966481
6908032,6966487
6892808,6966498
6848644,6966518
6848717,6966518
6837462,6966525
6867962,6966532
6880810,6966543
1038754,6966586
6846140,6966593
6857688,6966594
6877846,6966640
6846074,6966645
6863395,6966646
6857749,6966655
6874909,6966666
6837596,6966671
6840651,6966678
6883959,6966691
6849458,6966693
6881095,6966703
6882468,6966704
6897455,6966710
6862428,6966714
6863481,6966734
6860713,6966757
6842404,6966779
6847330,6966782
6865997,6966807
6837801,6966845
6852053,6966859
6887175,6966860
6855094,6966869
6905444,6966870
6860272,6966885
6893465,6966931
6846349,6966935
6852141,6966940
6877975,6966969
6858199,6966990
6844218,6967111
6844631,6967111
6858460,6967121
6906398,6967130
6873048,6967131
6872620,6967136
6905944,6967136
6855989,6967175
6855660,6967185
6861589,6967286
6878879,6967286
6837514,6967296
6911625,6967308
6870158,6967326
6838685,6967340
6887233,6967342
6849880,6967374
6903418,6967374
6842368,6967386
6863806,6967413
6837295,6967418
6870338,6967418
6924615,6967418
6853105,6967424
6853114,6967429
6888307,6967438
6876148,6967439
6853140,6967444
6839441,6967452
6885970,6967454
6903523,6967454
6917179,6967454
6894454,6967461
6927551,6967461
6838966,6967481
6847221,6967493
6861881,6967507
6876623,6967521
6885229,6967521
6900828,6967521
6867677,6967555
6847293,6967562
6838978,6967565
6839604,6967579
6853294,6967579
6844839,6967604
6894312,6967604
6894436,6967604
6897087,6967604
6903670,6967605
6842129,6967608
6842132,6967609
6839015,6967610
6870495,6967611
6864846,6967619
6856286,6967623
6839036,6967624
6842154,6967624
6882322,6967624
6859189,6967628
6856486,6967630
6865047,6967630
6878066,6967630
6898380,6967630
6867803,6967685
6864959,6967710
6841787,6967711
6847390,6967758
6879451,6967795
6856486,6967817
6850405,6967829
6853554,6967841
6914780,6967841
6924978,6967841
6842342,6967845
6880346,6967845
6883592,6967845
6847537,6967860
6862208,6967861
6856538,6967862
6888742,6967863
6867425,6967865
6885602,6967865
6865099,6967868
6898662,6967869
6885608,6967882
6842392,6967886
6845029,6967889
6903981,6967897
6904003,6967905
6845105,6967920
6882841,6967935
6853851,6967941
6907041,6967951
6839339,6967964
6870875,6967974
6876687,6967985
6847710,6968048
6876731,6968048
6891938,6968048
6859546,6968058
6856700,6968089
6842562,6968102
6885822,6968102
6853781,6968106
6842578,6968120
6850697,6968124
6839534,6968146
6839534,6968147
6860657,6968150
6863455,6968150
6843597,6968166
6853634,6968185
6876640,6968190
6845265,6968229
6859058,6968249
6871114,6968252
6879874,6968256
6907436,6968256
6885979,6968260
6917877,6968271
6895421,6968305
6915291,6968338
6882933,6968357
6883023,6968357
6839752,6968359
6847984,6968359
6853291,6968376
6851614,6968378
6850976,6968393
6842801,6968422
6845405,6968422
6898738,6968427
6886085,6968429
6910107,6968429
6865642,6968437
6894914,6968472
6854019,6968473
6842793,6968479
6858935,6968521
6907590,6968521
6902851,6968529
6874143,6968550
6889158,6968550
6854844,6968574
6854133,6968575
6865752,6968575
6907621,6968579
6871920,6968606
6844498,6968611
6889441,6968625
6880265,6968629
6860097,6968671
6837613,6968705
6880373,6968716
6868758,6968758
6862946,6968768
6848208,6968770
6848367,6968785
6854434,6968819
6874456,6968819
6857331,6968821
6857263,6968827
6880863,6968832
6871680,6968875
6889732,6968875
6837313,6968911
6907991,6968948
6848937,6968955
6847856,6968994
6877663,6968994
6889898,6968997
6845942,6969027
6905128,6969074
6863341,6969113
6890026,6969113
6905168,6969113
6874865,6969147
6880916,6969147
6848685,6969169
6897624,6969183
6890092,6969191
6899459,6969192
6858952,6969213
6837659,6969220
6847355,6969264
6843772,6969355
6849055,6969362
6882086,6969395
6884400,6969496
6867152,6969539
6864010,6969563
6858478,6969644
6855582,6969659
6844131,6969677
6900497,6969677
6897089,6969681
6876742,6969690
6887457,6969692
6894133,6969749
6858740,6969770
6881880,6969790
6884111,6969801
6866507,6969811
6878889,6969811
6894236,6969811
6865000,6969838
6878955,6969841
6864479,6969847
6898458,6969856
6855957,6969872
6900480,6969877
6838735,6969888
6852597,6969888
6856017,6969905
6870249,6969913
6857253,6969921
6882917,6969921
6879053,6969922
6838782,6969926
6847132,6969929
6847147,6969930
6852428,6969932
6876135,6969941
6882086,6969941
6891317,6969941
6859005,6969964
6879133,6969974
6871289,6969977
6844710,6969980
6873140,6969980
6861840,6969992
6876846,6970002
6853207,6970006
6856156,6970006
6856167,6970013
6864733,6970018
6844256,6970053
6846738,6970053
6852613,6970053
6853299,6970078
6875932,6970080
6911912,6970091
6914776,6970109
6876630,6970115
6845032,6970116
6856171,6970116
6839650,6970120
6844827,6970130
6850844,6970130
6853343,6970138
6894824,6970282
6888683,6970298
6873487,6970312
6856490,6970322
6885522,6970326
6865086,6970359
6891739,6970367
6873536,6970371
6888187,6970372
6842379,6970382
6839327,6970426
6842788,6970426
6842805,6970431
6842446,6970446
6870829,6970463
6891862,6970463
6868207,6970491
6839375,6970492
6845151,6970546
6865266,6970546
6898275,6970546
6850621,6970569
6842638,6970594
6886993,6970628
6865747,6970640
6871006,6970640
6839525,6970658
6879801,6970666
6856775,6970668
6868128,6970689
6898468,6970749
6885984,6970764
6850629,6970777
6839712,6970817
6862617,6970817
6839599,6970857
6839748,6970869
6862594,6970871
6845384,6970872
6898622,6970908
6880014,6970918
6845229,6970928
6871283,6970954
6839833,6970962
6848029,6970962
6857058,6970992
6857035,6971033
6910088,6971033
6845432,6971034
6848058,6971034
6894691,6971034
6862693,6971043
6865701,6971045
6883129,6971045
6879939,6971046
6886168,6971066
6925627,6971081
6842770,6971090
6854122,6971090
6862736,6971090
6871346,6971090
6839956,6971154
6895656,6971154
6861269,6971158
6889084,6971162
6851261,6971237
6915647,6971245
6840193,6971333
6843212,6971342
6880618,6971437
6880661,6971467
6878896,6971500
6843365,6971509
6871764,6971550
6843401,6971568
6851650,6971609
6845995,6971640
6838839,6971650
6854766,6971677
6854767,6971677
6877785,6971690
6893063,6971694
6848883,6971696
6880874,6971698
6908146,6971709
6840573,6971712
6883862,6971712
6896376,6971752
6854863,6971765
6837609,6971783
6874973,6971783
6874946,6971803
6848765,6971811
6872036,6971824
6843659,6971885
6877990,6971902
6837737,6971903
6840792,6971903
6890210,6971903
6916201,6971913
6857907,6971918
6902435,6971918
6881086,6971919
6890203,6971919
6908345,6971922
6874920,6971933
6852030,6971953
6866610,6971970
6875187,6971996
6878126,6971996
6892405,6971997
6905508,6971997
6863705,6972045
6898930,6972045
6863869,6972057
6887352,6972075
6848961,6972203
6888296,6972203
6846703,6972210
6841411,6972211
6911667,6972211
6849873,6972219
6838343,6972229
6870755,6972238
6911361,6972239
6838125,6972267
6866746,6972267
6868859,6972267
6852929,6972373
6883782,6972377
6838626,6972388
6864472,6972398
6859288,6972425
6859511,6972425
6897479,6972434
6841824,6972457
6838735,6972471
6879030,6972483
6879101,6972521
6885153,6972524
6853150,6972525
6888383,6972530
6845305,6972537
6915194,6972537
6853169,6972546
6914419,6972546
6842007,6972569
6838897,6972581
6847231,6972596
6870443,6972648
6909968,6972667
6844681,6972674
6879867,6972681
6907388,6972681
6894622,6972688
6845319,6972695
6847887,6972695
6885936,6972695
6885310,6972700
6891492,6972700
6897794,6972701
6864820,6972702
6873886,6972708
6859705,6972710
6864831,6972710
6867730,6972710
6873251,6972710
6867729,6972712
6914579,6972731
6897855,6972773
6900842,6972797
6903826,6972848
6862110,6972857
6874121,6972860
6900851,6972881
6847479,6972886
6867912,6972899
6839184,6972908
6856467,6972908
6891702,6972933
6839208,6972937
6860713,6972956
6903794,6972963
6866544,6972968
6853563,6972969
6882552,6972969
6900995,6972969
6856535,6972980
6856536,6972985
6878982,6972985
6862205,6972986
6910069,6972986
6853578,6972987
6856565,6972989
6873561,6972991
6873199,6972998
6885572,6972998
6882586,6973000
6847552,6973005
6898140,6973008
6850483,6973028
6888830,6973036
6842481,6973043
6876624,6973048
6850510,6973051
6851035,6973092
6859842,6973102
6847674,6973114
6850539,6973123
6901142,6973180
6876784,6973224
6846114,6973227
6842563,6973231
6845202,6973247
6862382,6973248
6898366,6973254
6842581,6973260
6862411,6973266
6865032,6973266
6845083,6973295
6922559,6973303
6845095,6973311
6898569,6973320
6879814,6973326
6895448,6973360
6901797,6973367
6845292,6973370
6915183,6973370
6859709,6973379
6879890,6973380
6897683,6973391
6847718,6973394
6871152,6973407
6909980,6973407
6909992,6973412
6859778,6973430
6865533,6973430
6874127,6973430
6898703,6973508
6882651,6973525
6839648,6973547
6845347,6973554
6874087,6973577
6888792,6973586
6877053,6973607
6853970,6973630
6872601,6973632
6858928,6973634
6858935,6973634
6859916,6973634
6871337,6973636
6857118,6973644
6865734,6973644
6895483,6973654
6904626,6973681
6836945,6973704
6842973,6973704
6904656,6973704
6877302,6973783
6899090,6973786
6883341,6973797
6880355,6973802
6901808,6973834
6845330,6973839
6863048,6973901
6837208,6973907
6843227,6973913
6904792,6973914
6904793,6973914
6850832,6973923
6854452,6973924
6848439,6973926
6851444,6973936
6843302,6973952
6880636,6973966
6866097,6973967
6885225,6973992
6843366,6974022
6866141,6974022
6896139,6974031
6851559,6974035
6872054,6974059
6882269,6974077
6868433,6974082
6896221,6974105
6868865,6974116
6840496,6974118
6845961,6974118
6857634,6974135
6863330,6974173
6877798,6974181
6843526,6974184
6886928,6974207
6862147,6974219
6854416,6974220
6859126,6974220
6896392,6974233
6850856,6974252
6845184,6974260
6874983,6974292
6913510,6974298
6890149,6974303
6861862,6974335
6863537,6974343
6869302,6974343
6881086,6974343
6890203,6974343
6896548,6974343
6877990,6974346
6846188,6974353
6843709,6974372
6843711,6974372
6896625,6974394
6929559,6974394
6929564,6974394
6846262,6974400
6878088,6974400
6899661,6974405
6902516,6974405
6860872,6974444
6837908,6974485
6869523,6974540
6872029,6974540
6884343,6974540
6844061,6974627
6841245,6974628
6890455,6974632
6914709,6974713
6897081,6974716
6855892,6974724
6838299,6974726
6855990,6974733
6853042,6974761
6849707,6974857
6840777,6974915
6897391,6974920
6897424,6974942
6838674,6974955
6900480,6974980
6838322,6974983
6878980,6974984
6888217,6974994
6847275,6975029
6841911,6975055
6906449,6975060
6870305,6975061
6847169,6975070
6867557,6975070
6838842,6975082
6897785,6975093
6841978,6975099
6847219,6975128
6870395,6975137
6873838,6975158
6847285,6975201
6854059,6975211
6842668,6975212
6870476,6975224
6844816,6975234
6879268,6975254
6864817,6975258
6885326,6975258
6861975,6975268
6862436,6975271
6847328,6975276
6864856,6975281
6876350,6975293
6864910,6975361
6864911,6975361
6882435,6975361
6872113,6975371
6900458,6975371
6882405,6975407
6903852,6975440
6847347,6975445
6867912,6975450
6873521,6975507
6903946,6975524
6859397,6975537
6903974,6975538
6838345,6975545
6861701,6975545
6870765,6975545
6909665,6975549
6891775,6975559
6903983,6975559
6886177,6975577
6850475,6975580
6876603,6975580
6839023,6975618
6838998,6975619
6842463,6975648
6854013,6975648
6865151,6975648
6847771,6975664
6842495,6975676
6868357,6975706
6839673,6975743
6845170,6975745
6847860,6975747
6879435,6975791
6842572,6975793
6907206,6975814
6850742,6975848
6853690,6975848
6847992,6975851
6845239,6975870
6907020,6975885
6842626,6975889
6868314,6975923
6862572,6975937
6839624,6975940
6845322,6975940
6847890,6975940
6850842,6975940
6856893,6975940
6856900,6975940
6892135,6975940
6898520,6975940
6847184,6975946
6894631,6975950
6862484,6975953
6842857,6975954
6852012,6975960
6861360,6975960
6842351,6975977
6850878,6975977
6868419,6976034
6847983,6976038
6856993,6976038
6857012,6976060
6871221,6976063
6871344,6976065
6845396,6976066
6874034,6976072
6856414,6976073
6883035,6976081
6850521,6976089
6847620,6976096
6859438,6976096
6862280,6976096
6863557,6976111
6874056,6976125
6839794,6976142
6854650,6976161
6892303,6976165
6904415,6976166
6931534,6976166
6859650,6976171
6854045,6976190
6859915,6976233
6859031,6976234
6862686,6976244
6862711,6976244
6886170,6976244
6901554,6976244
6842897,6976248
6889968,6976297
6850141,6976300
6860031,6976318
6857202,6976319
6922914,6976319
6845610,6976354
6842673,6976388
6837221,6976389
6904830,6976407
6848365,6976430
6905161,6976433
6848379,6976442
6923151,6976461
6851408,6976469
6880519,6976469
6920861,6976469
6910469,6976479
6882259,6976482
6879906,6976483
D503586,6976485
D503587,6976485
6910476,6976485
6845773,6976487
RE38705,6976487
6907881,6976487
6912419,6976487
6840310,6976527
6926188,6976616
6859369,6976623
6877345,6976676
6899625,6976676
6851707,6976705
6848715,6976706
6918721,6976720
6857689,6976721
6871897,6976721
6846033,6976728
6869130,6976728
6848758,6976743
6908182,6976746
6854836,6976753
6874919,6976765
6871989,6976773
6851839,6976774
6848801,6976779
6862549,6976782
6854880,6976783
6863448,6976794
6891634,6976797
6846129,6976806
6912124,6976852
6846191,6976858
6899558,6976863
6869302,6976864
6881086,6976864
6913479,6976864
6837742,6976870
6910917,6976870
6848941,6976872
6865369,6976876
6837732,6976878
6864162,6976897
6855190,6977008
6908501,6977008
6841283,6977009
6861034,6977062
6869610,6977080
6852389,6977094
6858284,6977094
6846541,6977107
6869545,6977182
6911082,6977182
6838717,6977198
6851873,6977215
6838334,6977227
6840800,6977341
6856935,6977366
6870159,6977374
6867450,6977404
6847118,6977435
6868604,6977435
6841916,6977454
6891301,6977454
6880229,6977457
6838808,6977461
6841948,6977470
6850385,6977477
6894862,6977477
6861767,6977480
6853675,6977487
6839252,6977489
6891736,6977489
6897636,6977489
6867640,6977491
6870365,6977497
6859037,6977508
6906540,6977515
6862205,6977521
6850113,6977545
6853248,6977548
6870112,6977568
6860355,6977582
6867724,6977600
6859158,6977604
6842399,6977605
6859078,6977605
6850181,6977607
6862501,6977608
6937937,6977608
6861988,6977613
6903687,6977613
6856300,6977614
6864846,6977614
6856294,6977615
6844855,6977618
6861996,6977621
6856297,6977623
6876336,6977623
6894655,6977623
6867798,6977678
6864945,6977701
6876418,6977706
6870554,6977718
6839745,6977744
6903852,6977761
6870982,6977765
6873456,6977772
6879437,6977772
6894832,6977772
6870689,6977777
6900913,6977783
6882536,6977813
6870246,6977818
6865307,6977820
6897430,6977820
6862644,6977821
6842350,6977824
6912141,6977824
6856519,6977825
6906502,6977826
6845026,6977831
6846738,6977832
6847617,6977832
6903981,6977845
6847552,6977853
6847552,6977854
6870804,6977882
6847608,6977925
6885639,6977935
6850603,6977992
6873693,6977992
6885734,6977992
6851053,6978025
6886096,6978025
6886750,6978035
6922239,6978061
6842574,6978077
6839529,6978099
6847275,6978122
6847636,6978130
6879676,6978133
6898437,6978151
6904021,6978151
6892051,6978163
6845267,6978174
6865454,6978195
6850173,6978197
6847872,6978198
6882712,6978198
6847863,6978202
6847912,6978217
6865516,6978217
6842861,6978223
6873850,6978237
6895117,6978237
6862710,6978274
6842758,6978278
6898623,6978296
6839732,6978308
6862622,6978308
6856624,6978317
6925539,6978355
6850696,6978377
6850252,6978401
6845491,6978431
6877144,6978431
6847434,6978437
6862723,6978437
6845466,6978439
6892393,6978477
6860282,6978490
6941590,6978492
6883406,6978504
6857511,6978514
6892866,6978514
6883244,6978551
6851654,6978570
6910312,6978579
6843340,6978609
6846208,6978617
6848295,6978656
6848299,6978656
6908700,6978665
6885932,6978666
6935313,6978666
6839643,6978667
6847394,6978675
6848318,6978678
6857326,6978687
6883394,6978691
6843161,6978710
6928922,6978712
6904844,6978716
6869044,6978717
6924838,6978717
6857403,6978747
6895923,6978758
6880521,6978759
6863071,6978785
6871651,6978785
6889696,6978790
6881289,6978816
6848491,6978822
6860310,6978822
6851474,6978836
6887834,6978836
6855852,6978837
6890444,6978837
6857476,6978840
6886634,6978840
6899176,6978840
6896087,6978857
6837360,6978878
D504049,6978908
6840426,6978923
6869010,6978925
6845770,6978941
6851626,6978941
6860268,6978941
6880777,6978957
6877690,6978969
6860475,6978989
6886787,6979005
6837510,6979015
6877760,6979017
6860129,6979029
6869125,6979040
6916059,6979040
6926334,6979040
6842943,6979046
6877796,6979046
6890018,6979048
6877793,6979049
6923495,6979053
6869142,6979059
6848759,6979066
6891649,6979069
6897988,6979069
6916081,6979071
6840625,6979086
6867827,6979113
6854876,6979117
6854880,6979121
6884113,6979133
6862017,6979140
6869528,6979148
6852644,6979165
6843283,6979166
6848882,6979168
6847892,6979199
6854977,6979200
6890200,6979201
6918177,6979201
6843657,6979202
6872097,6979205
6855000,6979206
6866538,6979206
6884112,6979206
6887108,6979206
6854979,6979208
6837722,6979211
6878068,6979214
6840807,6979227
6851959,6979227
6887113,6979229
6876530,6979239
6848977,6979248
6899610,6979256
6857953,6979259
6857991,6979283
6837833,6979285
6837837,6979285
6842973,6979289
6852094,6979311
6844273,6979368
6843910,6979401
6858361,6979408
6860941,6979434
6869588,6979464
6882051,6979489
6890673,6979505
6893755,6979506
6887607,6979507
6869547,6979513
6899970,6979513
6856384,6979578
6873450,6979585
6885106,6979591
6906383,6979603
6863733,6979605
6916721,6979613
6930004,6979613
6844589,6979616
6838328,6979624
6897103,6979624
6844241,6979644
6897148,6979644
6878878,6979777
6897386,6979788
6850787,6979812
6850788,6979812
6852083,6979812
6897783,6979813
6847046,6979835
6858877,6979835
6903385,6979835
6911676,6979835
6849872,6979840
6890847,6979848
6844583,6979849
6858443,6979849
6864527,6979849
6864543,6979850
6844203,6979855
6844260,6979855
6884739,6979855
6893984,6979855
6900122,6979855
6921702,6979855
6878991,6979859
6894349,6979864
6911694,6979864
6858902,6979869
6888210,6979875
6844581,6979881
6838058,6979892
6844959,6979893
6867897,6979893
6849940,6979894
6870350,6979914
6914505,6979945
6891323,6979946
6838822,6979949
6900604,6979970
6850045,6979980
6897641,6979980
6903537,6979986
6853173,6979988
6909299,6979997
6919718,6979997
6873158,6980005
6924669,6980018
6838900,6980021
6917217,6980021
6922075,6980021
6867615,6980027
6845409,6980042
6889304,6980042
6910109,6980042
6859088,6980043
6876243,6980056
6853262,6980062
6844809,6980090
6844810,6980090
6854059,6980090
6844809,6980091
6844810,6980091
6854059,6980091
6889064,6980092
6906632,6980092
6909361,6980092
6889995,6980096
6904341,6980103
6867558,6980122
6877117,6980140
6894985,6980140
6842129,6980144
6861969,6980148
6879277,6980148
6914549,6980148
6879292,6980172
6906668,6980174
6842161,6980190
6850251,6980193
6882356,6980226
6879340,6980239
6849128,6980263
6861121,6980263
6862076,6980281
6897422,6980304
6889246,6980313
6863367,6980328
6898318,6980335
6903852,6980338
6850352,6980346
6867897,6980349
6873450,6980349
6885493,6980349
6930816,6980350
6882781,6980357
6870691,6980378
6914358,6980394
6885523,6980400
6867950,6980401
6839208,6980407
6859364,6980418
6842338,6980423
6840796,6980424
6874153,6980431
6862179,6980433
6870746,6980437
6875056,6980437
6856519,6980442
6879501,6980442
6914789,6980444
6842358,6980452
6867994,6980454
6850455,6980455
6912150,6980461
6850433,6980470
6906966,6980473
6850449,6980474
6856590,6980509
6886043,6980523
6850486,6980524
6856627,6980524
6891847,6980533
6870822,6980535
6842453,6980549
6862622,6980555
6847618,6980559
6856613,6980559
6839858,6980568
6839365,6980570
6882665,6980570
6847232,6980588
6907085,6980604
6865240,6980617
6866419,6980623
6850595,6980627
6852973,6980627
6847701,6980629
6856674,6980635
6868081,6980643
6915004,6980683
6870972,6980707
6868232,6980711
6859589,6980718
6914802,6980719
6839476,6980721
6845207,6980726
6871081,6980768
6862436,6980776
6839553,6980796
6907228,6980810
6928283,6980810
6873860,6980831
6842445,6980839
6856612,6980839
6850252,6980868
6885641,6980868
6839624,6980906
6845322,6980906
6847890,6980906
6850842,6980906
6856893,6980906
6856900,6980906
6892135,6980906
6898520,6980906
6845324,6980908
6915211,6980908
6920233,6980908
6845324,6980909
6868508,6980916
6850818,6980919
6876903,6980919
6898485,6980919
6901313,6980919
6904334,6980919
6847737,6980933
6849363,6980937
6853989,6980964
6910023,6980970
6839733,6980993
6845376,6980995
6880008,6981007
6883110,6981007
6856991,6981029
6857012,6981029
6910074,6981029
6842767,6981030
6842767,6981031
6862279,6981032
6891825,6981039
6874106,6981041
6850540,6981052
6882623,6981052
6865171,6981062
6857030,6981074
6895457,6981074
6912602,6981074
6857064,6981083
6868466,6981084
6850955,6981094
6868439,6981094
6880052,6981094
6883065,6981094
6895474,6981100
6877109,6981114
6873789,6981116
6886085,6981120
6862359,6981134
6898714,6981139
6914985,6981139
6842105,6981142
6848058,6981159
6874095,6981159
6885696,6981186
6859915,6981239
6848097,6981248
6853390,6981254
6854014,6981263
6871344,6981268
6925647,6981269
6859937,6981275
6882352,6981276
6836955,6981309
6918172,6981309
6904703,6981336
6863806,6981373
6893756,6981379
6871520,6981396
6840102,6981411
6854335,6981421
6840289,6981432
6907802,6981432
6857339,6981434
6877247,6981448
6857548,6981474
6918364,6981476
6863040,6981479
6882915,6981486
6920385,6981486
6840235,6981492
6850831,6981492
6854465,6981500
6848446,6981501
6851658,6981515
6883547,6981524
6840286,6981526
6874546,6981530
6889754,6981543
6843327,6981557
6863165,6981557
6877571,6981560
6843327,6981625
6935547,6981626
6839772,6981641
6866201,6981641
6843428,6981652
6869085,6981707
6913272,6981710
6857689,6981728
6871897,6981728
6877807,6981730
6880817,6981740
6871944,6981762
6865333,6981802
6851869,6981805
6866436,6981812
6899496,6981825
6905294,6981825
6866454,6981826
6896459,6981827
6923609,6981827
6857872,6981831
6860730,6981855
6908584,6981857
6926561,6981878
6910898,6981882
6840786,6981885
6846192,6981885
6863571,6981885
6875033,6981885
6896555,6981885
6837724,6981889
6848925,6981889
6848949,6981899
6851976,6981900
6852044,6981926
6916270,6981931
6860845,6981940
6905452,6981940
6929481,6981945
6875187,6981957
6851148,6982007
6873595,6982127
6839158,6982178
6842167,6982178
6842657,6982178
6891578,6982181
6887798,6982196
6858494,6982201
6878610,6982208
6855655,6982237
6867300,6982265
6869952,6982265
6867260,6982310
6921794,6982310
6844453,6982336
6897365,6982371
6903272,6982379
6852929,6982381
6872898,6982391
6923123,6982402
6861854,6982405
6841936,6982428
6841788,6982429
6849888,6982446
6859093,6982452
6876038,6982462
6879031,6982491
6844052,6982492
6903463,6982492
6856036,6982498
6871871,6982501
6879071,6982509
6853114,6982517
6911670,6982524
6897709,6982527
6897717,6982527
6867645,6982531
6876178,6982546
6838869,6982555
6867595,6982559
6870354,6982574
6876843,6982588
6844750,6982591
6847255,6982592
6844792,6982609
6862714,6982610
6844809,6982611
6844810,6982611
6854059,6982611
6856213,6982614
6914520,6982633
6933839,6982633
6876300,6982638
6894717,6982654
6861965,6982660
6850568,6982663
6842140,6982671
6856300,6982672
6864866,6982684
6850275,6982705
6847378,6982721
6894702,6982725
6889114,6982731
6862031,6982735
6850736,6982745
6882693,6982745
6931242,6982745
6894714,6982748
6882376,6982770
6871558,6982783
6861846,6982796
6888515,6982819
6850475,6982844
6876603,6982844
57887,6982863
6840801,6982870
6853549,6982870
6862174,6982870
6862178,6982870
6891723,6982870
6925246,6982870
6914789,6982881
6862200,6982885
6903946,6982885
6839266,6982892
6842398,6982893
6870785,6982896
6862205,6982897
6865108,6982909
6847565,6982911
6856566,6982915
6933769,6982915
6868025,6982916
6898117,6982919
6850458,6982924
6850461,6982925
6847586,6982929
6891781,6982936
6891789,6982936
6898164,6982936
6845091,6982960
6888804,6982972
6847613,6982980
6850490,6982986
6885664,6982986
6888830,6982986
6891835,6982986
6842495,6983028
6868154,6983045
6839152,6983076
6850651,6983076
6847750,6983086
6853762,6983087
6870982,6983087
6853765,6983088
6845184,6983092
6909861,6983112
6873850,6983139
6889065,6983144
6917809,6983149
6847892,6983157
6859722,6983157
6837988,6983177
6847872,6983200
6842881,6983254
6901380,6983254
6928412,6983254
6882995,6983275
6850934,6983280
6848104,6983309
6892307,6983309
6871063,6983312
6904449,6983318
6859781,6983321
6850985,6983326
6851053,6983326
6839819,6983352
6895388,6983421
6862563,6983427
6886152,6983429
6877139,6983437
6845495,6983440
6847827,6983449
6839893,6983456
6845396,6983478
6850988,6983478
6861618,6983478
6882352,6983484
6892393,6983488
6842948,6983498
6851142,6983501
6854145,6983501
6857153,6983501
6861269,6983538
6885905,6983538
6889441,6983549
6845290,6983552
6862835,6983560
6883267,6983560
6860063,6983564
6851266,6983585
6868665,6983586
6851258,6983591
6860107,6983595
6842980,6983599
6886341,6983600
6868673,6983609
6865894,6983610
6892555,6983626
6915670,6983629
6852291,6983636
6848342,6983676
6863994,6983681
6866421,6983681
6863011,6983711
6848967,6983722
6871699,6983740
6878347,6983740
6920777,6983756
6854491,6983772
6852413,6983779
6926070,6983789
6863150,6983818
6892959,6983867
6840426,6983873
D501871,6983887
6837422,6983888
6843464,6983895
6899373,6983978
6932416,6983978
6857689,6983979
6857689,6983980
6854795,6983981
6908128,6983981
6852154,6984032
6840627,6984039
6844993,6984042
6859309,6984058
6893753,6984065
6848873,6984095
6896470,6984097
6902370,6984110
6884094,6984137
6914205,6984141
6857893,6984144
6877208,6984154
6842297,6984206
6901277,6984211
6843796,6984237
6896686,6984237
6869540,6984330
6902678,6984330
6846546,6984414
6890455,6984416
6837970,6984447
6908490,6984451
6838199,6984464
6893780,6984475
6897532,6984529
6844231,6984559
6882025,6984569
6894363,6984569
6841797,6984573
6908846,6984580
6855035,6984582
6903443,6984583
6912346,6984598
6928227,6984598
6861190,6984601
6896825,6984613
6899821,6984613
6849581,6984614
6867223,6984662
6852929,6984786
6881924,6984803
6887769,6984816
6869170,6984843
6864554,6984852
6861315,6984863
6838751,6984878
6841881,6984882
6856038,6984897
6856040,6984897
6873092,6984927
6838838,6984943
6839249,6984953
6856854,6984955
6889115,6984955
6842637,6984977
6844745,6984986
6861851,6984986
6845103,6984991
6861851,6984993
6900653,6984998
6850085,6985003
6870399,6985005
6838900,6985009
6865116,6985019
6897703,6985019
6909391,6985030
6856217,6985051
6850168,6985086
6861948,6985089
6891485,6985093
6897791,6985093
6876321,6985102
6906668,6985109
6856819,6985110
6859179,6985115
6879096,6985141
6897879,6985157
6853309,6985173
6849843,6985184
6856367,6985202
6850323,6985223
6856390,6985225
6864915,6985253
6886932,6985253
6859275,6985294
6867933,6985309
6906876,6985314
6879471,6985336
